year;species;samples;Length.mm;tidal_area
2004;Mytilus edulis;M-26;4,5;
2004;Mytilus edulis;M-26;2,1;
2004;Mytilus edulis;M-26;1,8;
2004;Mytilus edulis;M-26;2;
2004;Mytilus edulis;M-26;1,7;
2004;Mytilus edulis;M-6;29,5;
2004;Mytilus edulis;M-6;15,4;
2004;Mytilus edulis;M-6;23;
2004;Mytilus edulis;M-6;28,6;
2004;Mytilus edulis;M-6;28,3;
2004;Mytilus edulis;M-6;20;
2004;Mytilus edulis;M-6;30;
2004;Mytilus edulis;M-6;20,9;
2004;Mytilus edulis;M-6;17;
2004;Mytilus edulis;M-6;32,4;
2004;Mytilus edulis;M-6;22,5;
2004;Mytilus edulis;M-6;24,9;
2004;Mytilus edulis;M-6;24,4;
2004;Mytilus edulis;M-6;20,2;
2004;Mytilus edulis;M-6;18,6;
2004;Mytilus edulis;M-6;16,3;
2004;Mytilus edulis;M-6;28;
2004;Mytilus edulis;M-6;24,4;
2004;Mytilus edulis;M-6;27,9;
2004;Mytilus edulis;M-6;21;
2004;Mytilus edulis;M-6;17,3;
2004;Mytilus edulis;M-6;24,2;
2004;Mytilus edulis;M-6;25,8;
2004;Mytilus edulis;M-6;23,9;
2004;Mytilus edulis;M-6;32,5;
2004;Mytilus edulis;M-6;21,6;
2004;Mytilus edulis;M-6;25,6;
2004;Mytilus edulis;M-6;12;
2004;Mytilus edulis;M-6;16;
2004;Mytilus edulis;M-6;12,6;
2004;Mytilus edulis;M-6;17,2;
2004;Mytilus edulis;M-6;18,7;
2004;Mytilus edulis;M-6;21,6;
2004;Mytilus edulis;M-6;20,8;
2004;Mytilus edulis;M-6;24,8;
2004;Mytilus edulis;M-6;16,6;
2004;Mytilus edulis;M-6;17,8;
2004;Mytilus edulis;M-6;14,6;
2004;Mytilus edulis;M-6;17,9;
2004;Mytilus edulis;M-6;28;
2004;Mytilus edulis;M-6;15,2;
2004;Mytilus edulis;M-6;28,6;
2004;Mytilus edulis;M-6;12,5;
2004;Mytilus edulis;M-6;12,4;
2004;Mytilus edulis;M-6;18,2;
2004;Mytilus edulis;M-6;17,5;
2004;Mytilus edulis;M-6;16;
2004;Mytilus edulis;M-6;19,6;
2004;Mytilus edulis;M-6;12,6;
2004;Mytilus edulis;M-6;15,1;
2004;Mytilus edulis;M-6;9,7;
2004;Mytilus edulis;M-6;13,8;
2004;Mytilus edulis;M-6;12,7;
2004;Mytilus edulis;M-6;10,5;
2004;Mytilus edulis;M-6;8,5;
2004;Mytilus edulis;M-6;13,9;
2004;Mytilus edulis;M-6;5,9;
2004;Mytilus edulis;M-6;6,5;
2004;Mytilus edulis;M-6;4,2;
2004;Mytilus edulis;M-6;5,5;
2004;Mytilus edulis;M-6;5,8;
2004;Mytilus edulis;M-6;5;
2004;Mytilus edulis;M-6;4,5;
2004;Mytilus edulis;M-6;3,2;
2004;Mytilus edulis;M-6;2,7;
2004;Mytilus edulis;M-6;3,6;
2004;Mytilus edulis;M-6;3,2;
2004;Mytilus edulis;M-6;2;
2004;Mytilus edulis;M-6;5,2;
2004;Mytilus edulis;M-6;4,8;
2004;Mytilus edulis;M-6;2,9;
2004;Mytilus edulis;M-6;3,1;
2004;Mytilus edulis;M-6;2,8;
2004;Mytilus edulis;M-6;3,6;
2004;Mytilus edulis;M-6;2,9;
2004;Mytilus edulis;M-6;2,1;
2004;Mytilus edulis;M-6;2,7;
2004;Mytilus edulis;M-6;2,5;
2004;Mytilus edulis;M-6;1,9;
2004;Mytilus edulis;M-6;2;
2004;Mytilus edulis;M-8;37,7;
2004;Mytilus edulis;M-8;32;
2004;Mytilus edulis;M-8;26,7;
2004;Mytilus edulis;M-8;30,2;
2004;Mytilus edulis;M-8;23,5;
2004;Mytilus edulis;M-8;26,5;
2004;Mytilus edulis;M-8;26,8;
2004;Mytilus edulis;M-8;22,9;
2004;Mytilus edulis;M-8;31,8;
2004;Mytilus edulis;M-8;23,4;
2004;Mytilus edulis;M-8;25;
2004;Mytilus edulis;M-8;25,2;
2004;Mytilus edulis;M-8;31,6;
2004;Mytilus edulis;M-8;28;
2004;Mytilus edulis;M-8;27,2;
2004;Mytilus edulis;M-8;22,5;
2004;Mytilus edulis;M-8;21,4;
2004;Mytilus edulis;M-8;19,4;
2004;Mytilus edulis;M-8;21,3;
2004;Mytilus edulis;M-8;18,9;
2004;Mytilus edulis;M-8;19;
2004;Mytilus edulis;M-8;20,4;
2004;Mytilus edulis;M-8;20;
2004;Mytilus edulis;M-8;20,3;
2004;Mytilus edulis;M-8;15,5;
2004;Mytilus edulis;M-8;13,7;
2004;Mytilus edulis;M-8;13,7;
2004;Mytilus edulis;M-8;5,2;
2004;Mytilus edulis;M-8;6,2;
2004;Mytilus edulis;M-8;5,9;
2004;Mytilus edulis;M-8;3,7;
2004;Mytilus edulis;M-8;2,7;
2004;Mytilus edulis;M-8;2,3;
2004;Mytilus edulis;M-7;20,6;
2004;Mytilus edulis;M-7;16,4;
2004;Mytilus edulis;M-7;20,6;
2004;Mytilus edulis;M-7;13,4;
2004;Mytilus edulis;M-7;7,9;
2004;Mytilus edulis;M-7;9;
2004;Mytilus edulis;M-7;9;
2004;Mytilus edulis;M-7;5,4;
2004;Mytilus edulis;M-7;7;
2004;Mytilus edulis;M-7;7,2;
2004;Mytilus edulis;M-7;3,6;
2005;Mytilus edulis;I-1;6,4;
2005;Mytilus edulis;I-1;3,1;
2005;Mytilus edulis;I-1;4,7;
2005;Mytilus edulis;I-1;3,2;
2005;Mytilus edulis;I-1;1,8;
2005;Mytilus edulis;I-1;2,7;
2005;Mytilus edulis;I-1;4,9;
2005;Mytilus edulis;I-1;3,8;
2005;Mytilus edulis;I-1;3,1;
2005;Mytilus edulis;I-1;4,8;
2005;Mytilus edulis;I-2;4,8;
2005;Mytilus edulis;I-2;1,5;
2005;Mytilus edulis;I-2;3,5;
2005;Mytilus edulis;I-2;19,4;
2005;Mytilus edulis;I-2;6,2;
2005;Mytilus edulis;I-2;23,2;
2005;Mytilus edulis;I-2;29;
2005;Mytilus edulis;I-2;19,8;
2005;Mytilus edulis;I-2;29,8;
2005;Mytilus edulis;I-2;3,2;
2005;Mytilus edulis;I-3;2,6;
2005;Mytilus edulis;I-3;6,3;
2005;Mytilus edulis;I-3;2,7;
2005;Mytilus edulis;I-3;1,7;
2005;Mytilus edulis;I-3;4,9;
2005;Mytilus edulis;I-3;5,2;
2005;Mytilus edulis;I-3;3,9;
2005;Mytilus edulis;I-3;3,7;
2005;Mytilus edulis;I-3;4,6;
2005;Mytilus edulis;I-3;4,4;
2005;Mytilus edulis;I-3;2,5;
2005;Mytilus edulis;I-3;1,8;
2005;Mytilus edulis;I-3;25,5;
2005;Mytilus edulis;I-3;25,9;
2005;Mytilus edulis;I-3;23,2;
2005;Mytilus edulis;I-3;16,5;
2005;Mytilus edulis;I-3;2,2;
2005;Mytilus edulis;I-3;2,9;
2005;Mytilus edulis;I-3;4;
2005;Mytilus edulis;I-3;37,2;
2005;Mytilus edulis;I-3;34;
2005;Mytilus edulis;I-3;35,4;
2005;Mytilus edulis;I-3;30,2;
2005;Mytilus edulis;I-3;26,2;
2005;Mytilus edulis;I-3;34,4;
2005;Mytilus edulis;I-3;27,5;
2005;Mytilus edulis;M-13;16,7;
2005;Mytilus edulis;M-13;3,2;
2005;Mytilus edulis;M-13;2,8;
2005;Mytilus edulis;M-13;2,6;
2005;Mytilus edulis;M-13;7,4;
2005;Mytilus edulis;M-13;4,3;
2005;Mytilus edulis;M-13;4,8;
2005;Mytilus edulis;M-13;2,7;
2005;Mytilus edulis;M-13;2,3;
2005;Mytilus edulis;M-13;5,1;
2005;Mytilus edulis;M-13;2,7;
2005;Mytilus edulis;M-13;3,4;
2005;Mytilus edulis;M-13;2,8;
2005;Mytilus edulis;M-13;7;
2005;Mytilus edulis;M-13;5,6;
2005;Mytilus edulis;M-13;3,7;
2005;Mytilus edulis;M-13;7,5;
2005;Mytilus edulis;M-13;3,8;
2005;Mytilus edulis;M-13;4,8;
2005;Mytilus edulis;M-13;2,7;
2005;Mytilus edulis;M-15;2;
2005;Mytilus edulis;M-14;5,1;
2005;Mytilus edulis;M-14;4,2;
2005;Mytilus edulis;M-14;5,6;
2005;Mytilus edulis;M-14;3,3;
2005;Mytilus edulis;M-14;4,2;
2005;Mytilus edulis;M-14;3,3;
2005;Mytilus edulis;M-16;6,1;
2005;Mytilus edulis;M-16;2,9;
2005;Mytilus edulis;M-16;4,8;
2005;Mytilus edulis;M-16;3,8;
2005;Mytilus edulis;M-16;4,9;
2005;Mytilus edulis;M-16;5,9;
2005;Mytilus edulis;M-16;6,2;
2005;Mytilus edulis;M-16;4,1;
2005;Mytilus edulis;M-16;6,1;
2005;Mytilus edulis;M-16;3,3;
2005;Mytilus edulis;M-16;6,2;
2005;Mytilus edulis;M-16;3,2;
2005;Mytilus edulis;M-16;4,3;
2005;Mytilus edulis;M-16;3;
2005;Mytilus edulis;M-16;4,1;
2005;Mytilus edulis;M-16;3,8;
2005;Mytilus edulis;M-16;3,9;
2005;Mytilus edulis;III-3;4,4;
2005;Mytilus edulis;III-3;5,3;
2005;Mytilus edulis;III-1;3,8;
2005;Mytilus edulis;III-1;3,2;
2005;Mytilus edulis;M-20;2,8;
2005;Mytilus edulis;M-20;5,5;
2005;Mytilus edulis;M-20;3,8;
2005;Mytilus edulis;M-20;2,9;
2005;Mytilus edulis;M-20;2,1;
2005;Mytilus edulis;M-20;2,4;
2005;Mytilus edulis;M-20;2,3;
2005;Mytilus edulis;M-20;3,2;
2005;Mytilus edulis;M-21;3,7;
2005;Mytilus edulis;M-21;4,3;
2005;Mytilus edulis;M-21;5,4;
2005;Mytilus edulis;M-21;3,9;
2005;Mytilus edulis;M-22;5,5;
2005;Mytilus edulis;M-22;7,2;
2005;Mytilus edulis;M-22;3;
2005;Mytilus edulis;M-22;5;
2005;Mytilus edulis;M-22;11,2;
2005;Mytilus edulis;M-25;2,3;
2005;Mytilus edulis;M-6;0,5;
2005;Mytilus edulis;M-6;1,2;
2005;Mytilus edulis;M-6;1,3;
2005;Mytilus edulis;M-6;1,7;
2005;Mytilus edulis;M-6;1,8;
2005;Mytilus edulis;M-6;1,8;
2005;Mytilus edulis;M-6;1,8;
2005;Mytilus edulis;M-6;1,8;
2005;Mytilus edulis;M-6;1,8;
2005;Mytilus edulis;M-6;1,9;
2005;Mytilus edulis;M-6;1,9;
2005;Mytilus edulis;M-6;2,0;
2005;Mytilus edulis;M-6;2,0;
2005;Mytilus edulis;M-6;2,0;
2005;Mytilus edulis;M-6;2,0;
2005;Mytilus edulis;M-6;2,0;
2005;Mytilus edulis;M-6;2,0;
2005;Mytilus edulis;M-6;2,2;
2005;Mytilus edulis;M-6;2,2;
2005;Mytilus edulis;M-6;2,2;
2005;Mytilus edulis;M-6;2,2;
2005;Mytilus edulis;M-6;2,3;
2005;Mytilus edulis;M-6;2,3;
2005;Mytilus edulis;M-6;2,3;
2005;Mytilus edulis;M-6;2,3;
2005;Mytilus edulis;M-6;2,3;
2005;Mytilus edulis;M-6;2,3;
2005;Mytilus edulis;M-6;2,3;
2005;Mytilus edulis;M-6;2,3;
2005;Mytilus edulis;M-6;2,3;
2005;Mytilus edulis;M-6;2,3;
2005;Mytilus edulis;M-6;2,3;
2005;Mytilus edulis;M-6;2,4;
2005;Mytilus edulis;M-6;2,5;
2005;Mytilus edulis;M-6;2,5;
2005;Mytilus edulis;M-6;2,5;
2005;Mytilus edulis;M-6;2,5;
2005;Mytilus edulis;M-6;2,5;
2005;Mytilus edulis;M-6;2,5;
2005;Mytilus edulis;M-6;2,5;
2005;Mytilus edulis;M-6;2,5;
2005;Mytilus edulis;M-6;2,5;
2005;Mytilus edulis;M-6;2,5;
2005;Mytilus edulis;M-6;2,6;
2005;Mytilus edulis;M-6;2,7;
2005;Mytilus edulis;M-6;2,7;
2005;Mytilus edulis;M-6;2,7;
2005;Mytilus edulis;M-6;2,7;
2005;Mytilus edulis;M-6;2,7;
2005;Mytilus edulis;M-6;2,7;
2005;Mytilus edulis;M-6;2,8;
2005;Mytilus edulis;M-6;2,8;
2005;Mytilus edulis;M-6;2,8;
2005;Mytilus edulis;M-6;2,8;
2005;Mytilus edulis;M-6;2,8;
2005;Mytilus edulis;M-6;2,8;
2005;Mytilus edulis;M-6;2,8;
2005;Mytilus edulis;M-6;2,8;
2005;Mytilus edulis;M-6;2,8;
2005;Mytilus edulis;M-6;2,8;
2005;Mytilus edulis;M-6;2,9;
2005;Mytilus edulis;M-6;2,9;
2005;Mytilus edulis;M-6;2,9;
2005;Mytilus edulis;M-6;2,9;
2005;Mytilus edulis;M-6;2,9;
2005;Mytilus edulis;M-6;2,9;
2005;Mytilus edulis;M-6;2,9;
2005;Mytilus edulis;M-6;3,0;
2005;Mytilus edulis;M-6;3,0;
2005;Mytilus edulis;M-6;3,0;
2005;Mytilus edulis;M-6;3,0;
2005;Mytilus edulis;M-6;3,0;
2005;Mytilus edulis;M-6;3,0;
2005;Mytilus edulis;M-6;3,0;
2005;Mytilus edulis;M-6;3,0;
2005;Mytilus edulis;M-6;3,0;
2005;Mytilus edulis;M-6;3,0;
2005;Mytilus edulis;M-6;3,0;
2005;Mytilus edulis;M-6;3,1;
2005;Mytilus edulis;M-6;3,1;
2005;Mytilus edulis;M-6;3,1;
2005;Mytilus edulis;M-6;3,1;
2005;Mytilus edulis;M-6;3,2;
2005;Mytilus edulis;M-6;3,2;
2005;Mytilus edulis;M-6;3,2;
2005;Mytilus edulis;M-6;3,2;
2005;Mytilus edulis;M-6;3,2;
2005;Mytilus edulis;M-6;3,2;
2005;Mytilus edulis;M-6;3,2;
2005;Mytilus edulis;M-6;3,2;
2005;Mytilus edulis;M-6;3,2;
2005;Mytilus edulis;M-6;3,2;
2005;Mytilus edulis;M-6;3,2;
2005;Mytilus edulis;M-6;3,2;
2005;Mytilus edulis;M-6;3,2;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,3;
2005;Mytilus edulis;M-6;3,4;
2005;Mytilus edulis;M-6;3,4;
2005;Mytilus edulis;M-6;3,4;
2005;Mytilus edulis;M-6;3,4;
2005;Mytilus edulis;M-6;3,4;
2005;Mytilus edulis;M-6;3,4;
2005;Mytilus edulis;M-6;3,4;
2005;Mytilus edulis;M-6;3,4;
2005;Mytilus edulis;M-6;3,4;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,5;
2005;Mytilus edulis;M-6;3,7;
2005;Mytilus edulis;M-6;3,7;
2005;Mytilus edulis;M-6;3,7;
2005;Mytilus edulis;M-6;3,7;
2005;Mytilus edulis;M-6;3,7;
2005;Mytilus edulis;M-6;3,7;
2005;Mytilus edulis;M-6;3,7;
2005;Mytilus edulis;M-6;3,7;
2005;Mytilus edulis;M-6;3,7;
2005;Mytilus edulis;M-6;3,7;
2005;Mytilus edulis;M-6;3,7;
2005;Mytilus edulis;M-6;3,7;
2005;Mytilus edulis;M-6;3,7;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,8;
2005;Mytilus edulis;M-6;3,9;
2005;Mytilus edulis;M-6;3,9;
2005;Mytilus edulis;M-6;3,9;
2005;Mytilus edulis;M-6;3,9;
2005;Mytilus edulis;M-6;3,9;
2005;Mytilus edulis;M-6;3,9;
2005;Mytilus edulis;M-6;3,9;
2005;Mytilus edulis;M-6;3,9;
2005;Mytilus edulis;M-6;3,9;
2005;Mytilus edulis;M-6;3,9;
2005;Mytilus edulis;M-6;3,9;
2005;Mytilus edulis;M-6;3,9;
2005;Mytilus edulis;M-6;3,9;
2005;Mytilus edulis;M-6;4,0;
2005;Mytilus edulis;M-6;4,0;
2005;Mytilus edulis;M-6;4,0;
2005;Mytilus edulis;M-6;4,0;
2005;Mytilus edulis;M-6;4,0;
2005;Mytilus edulis;M-6;4,0;
2005;Mytilus edulis;M-6;4,0;
2005;Mytilus edulis;M-6;4,0;
2005;Mytilus edulis;M-6;4,0;
2005;Mytilus edulis;M-6;4,1;
2005;Mytilus edulis;M-6;4,1;
2005;Mytilus edulis;M-6;4,1;
2005;Mytilus edulis;M-6;4,1;
2005;Mytilus edulis;M-6;4,1;
2005;Mytilus edulis;M-6;4,1;
2005;Mytilus edulis;M-6;4,1;
2005;Mytilus edulis;M-6;4,1;
2005;Mytilus edulis;M-6;4,1;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,2;
2005;Mytilus edulis;M-6;4,3;
2005;Mytilus edulis;M-6;4,3;
2005;Mytilus edulis;M-6;4,3;
2005;Mytilus edulis;M-6;4,3;
2005;Mytilus edulis;M-6;4,3;
2005;Mytilus edulis;M-6;4,3;
2005;Mytilus edulis;M-6;4,3;
2005;Mytilus edulis;M-6;4,3;
2005;Mytilus edulis;M-6;4,3;
2005;Mytilus edulis;M-6;4,4;
2005;Mytilus edulis;M-6;4,4;
2005;Mytilus edulis;M-6;4,4;
2005;Mytilus edulis;M-6;4,4;
2005;Mytilus edulis;M-6;4,4;
2005;Mytilus edulis;M-6;4,4;
2005;Mytilus edulis;M-6;4,5;
2005;Mytilus edulis;M-6;4,5;
2005;Mytilus edulis;M-6;4,5;
2005;Mytilus edulis;M-6;4,5;
2005;Mytilus edulis;M-6;4,5;
2005;Mytilus edulis;M-6;4,6;
2005;Mytilus edulis;M-6;4,6;
2005;Mytilus edulis;M-6;4,6;
2005;Mytilus edulis;M-6;4,6;
2005;Mytilus edulis;M-6;4,6;
2005;Mytilus edulis;M-6;4,6;
2005;Mytilus edulis;M-6;4,6;
2005;Mytilus edulis;M-6;4,6;
2005;Mytilus edulis;M-6;4,6;
2005;Mytilus edulis;M-6;4,6;
2005;Mytilus edulis;M-6;4,7;
2005;Mytilus edulis;M-6;4,7;
2005;Mytilus edulis;M-6;4,7;
2005;Mytilus edulis;M-6;4,7;
2005;Mytilus edulis;M-6;4,7;
2005;Mytilus edulis;M-6;4,7;
2005;Mytilus edulis;M-6;4,7;
2005;Mytilus edulis;M-6;4,7;
2005;Mytilus edulis;M-6;4,7;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,8;
2005;Mytilus edulis;M-6;4,9;
2005;Mytilus edulis;M-6;4,9;
2005;Mytilus edulis;M-6;4,9;
2005;Mytilus edulis;M-6;4,9;
2005;Mytilus edulis;M-6;4,9;
2005;Mytilus edulis;M-6;4,9;
2005;Mytilus edulis;M-6;4,9;
2005;Mytilus edulis;M-6;4,9;
2005;Mytilus edulis;M-6;4,9;
2005;Mytilus edulis;M-6;4,9;
2005;Mytilus edulis;M-6;5,0;
2005;Mytilus edulis;M-6;5,0;
2005;Mytilus edulis;M-6;5,0;
2005;Mytilus edulis;M-6;5,0;
2005;Mytilus edulis;M-6;5,0;
2005;Mytilus edulis;M-6;5,0;
2005;Mytilus edulis;M-6;5,0;
2005;Mytilus edulis;M-6;5,0;
2005;Mytilus edulis;M-6;5,0;
2005;Mytilus edulis;M-6;5,1;
2005;Mytilus edulis;M-6;5,1;
2005;Mytilus edulis;M-6;5,1;
2005;Mytilus edulis;M-6;5,1;
2005;Mytilus edulis;M-6;5,1;
2005;Mytilus edulis;M-6;5,1;
2005;Mytilus edulis;M-6;5,2;
2005;Mytilus edulis;M-6;5,2;
2005;Mytilus edulis;M-6;5,2;
2005;Mytilus edulis;M-6;5,2;
2005;Mytilus edulis;M-6;5,2;
2005;Mytilus edulis;M-6;5,2;
2005;Mytilus edulis;M-6;5,2;
2005;Mytilus edulis;M-6;5,2;
2005;Mytilus edulis;M-6;5,3;
2005;Mytilus edulis;M-6;5,3;
2005;Mytilus edulis;M-6;5,3;
2005;Mytilus edulis;M-6;5,3;
2005;Mytilus edulis;M-6;5,3;
2005;Mytilus edulis;M-6;5,3;
2005;Mytilus edulis;M-6;5,3;
2005;Mytilus edulis;M-6;5,3;
2005;Mytilus edulis;M-6;5,3;
2005;Mytilus edulis;M-6;5,3;
2005;Mytilus edulis;M-6;5,4;
2005;Mytilus edulis;M-6;5,4;
2005;Mytilus edulis;M-6;5,4;
2005;Mytilus edulis;M-6;5,4;
2005;Mytilus edulis;M-6;5,4;
2005;Mytilus edulis;M-6;5,4;
2005;Mytilus edulis;M-6;5,4;
2005;Mytilus edulis;M-6;5,4;
2005;Mytilus edulis;M-6;5,5;
2005;Mytilus edulis;M-6;5,5;
2005;Mytilus edulis;M-6;5,5;
2005;Mytilus edulis;M-6;5,5;
2005;Mytilus edulis;M-6;5,5;
2005;Mytilus edulis;M-6;5,5;
2005;Mytilus edulis;M-6;5,6;
2005;Mytilus edulis;M-6;5,6;
2005;Mytilus edulis;M-6;5,6;
2005;Mytilus edulis;M-6;5,6;
2005;Mytilus edulis;M-6;5,6;
2005;Mytilus edulis;M-6;5,6;
2005;Mytilus edulis;M-6;5,6;
2005;Mytilus edulis;M-6;5,7;
2005;Mytilus edulis;M-6;5,7;
2005;Mytilus edulis;M-6;5,7;
2005;Mytilus edulis;M-6;5,7;
2005;Mytilus edulis;M-6;5,8;
2005;Mytilus edulis;M-6;5,8;
2005;Mytilus edulis;M-6;5,8;
2005;Mytilus edulis;M-6;5,8;
2005;Mytilus edulis;M-6;5,8;
2005;Mytilus edulis;M-6;5,9;
2005;Mytilus edulis;M-6;5,9;
2005;Mytilus edulis;M-6;5,9;
2005;Mytilus edulis;M-6;6,0;
2005;Mytilus edulis;M-6;6,0;
2005;Mytilus edulis;M-6;6,0;
2005;Mytilus edulis;M-6;6,0;
2005;Mytilus edulis;M-6;6,0;
2005;Mytilus edulis;M-6;6,0;
2005;Mytilus edulis;M-6;6,2;
2005;Mytilus edulis;M-6;6,2;
2005;Mytilus edulis;M-6;6,2;
2005;Mytilus edulis;M-6;6,2;
2005;Mytilus edulis;M-6;6,3;
2005;Mytilus edulis;M-6;6,3;
2005;Mytilus edulis;M-6;6,3;
2005;Mytilus edulis;M-6;6,3;
2005;Mytilus edulis;M-6;6,3;
2005;Mytilus edulis;M-6;6,3;
2005;Mytilus edulis;M-6;6,4;
2005;Mytilus edulis;M-6;6,4;
2005;Mytilus edulis;M-6;6,4;
2005;Mytilus edulis;M-6;6,5;
2005;Mytilus edulis;M-6;6,5;
2005;Mytilus edulis;M-6;6,5;
2005;Mytilus edulis;M-6;6,5;
2005;Mytilus edulis;M-6;6,6;
2005;Mytilus edulis;M-6;6,7;
2005;Mytilus edulis;M-6;6,7;
2005;Mytilus edulis;M-6;6,7;
2005;Mytilus edulis;M-6;6,7;
2005;Mytilus edulis;M-6;6,8;
2005;Mytilus edulis;M-6;6,8;
2005;Mytilus edulis;M-6;6,8;
2005;Mytilus edulis;M-6;6,8;
2005;Mytilus edulis;M-6;6,8;
2005;Mytilus edulis;M-6;6,8;
2005;Mytilus edulis;M-6;6,8;
2005;Mytilus edulis;M-6;6,8;
2005;Mytilus edulis;M-6;6,9;
2005;Mytilus edulis;M-6;7,0;
2005;Mytilus edulis;M-6;7,0;
2005;Mytilus edulis;M-6;7,0;
2005;Mytilus edulis;M-6;7,1;
2005;Mytilus edulis;M-6;7,2;
2005;Mytilus edulis;M-6;7,2;
2005;Mytilus edulis;M-6;7,2;
2005;Mytilus edulis;M-6;7,3;
2005;Mytilus edulis;M-6;7,4;
2005;Mytilus edulis;M-6;7,4;
2005;Mytilus edulis;M-6;7,7;
2005;Mytilus edulis;M-6;7,8;
2005;Mytilus edulis;M-6;8,1;
2005;Mytilus edulis;M-6;8,2;
2005;Mytilus edulis;M-6;8,5;
2005;Mytilus edulis;M-6;8,5;
2005;Mytilus edulis;M-6;8,5;
2005;Mytilus edulis;M-6;8,7;
2005;Mytilus edulis;M-6;9,0;
2005;Mytilus edulis;M-6;9,3;
2005;Mytilus edulis;M-6;9,3;
2005;Mytilus edulis;M-6;9,8;
2005;Mytilus edulis;M-6;10,0;
2005;Mytilus edulis;M-6;10,0;
2005;Mytilus edulis;M-6;10,1;
2005;Mytilus edulis;M-6;10,3;
2005;Mytilus edulis;M-6;10,3;
2005;Mytilus edulis;M-6;10,4;
2005;Mytilus edulis;M-6;11,3;
2005;Mytilus edulis;M-6;11,6;
