"oneyear.int";"year";"tidal_level";"sample";"Freq"
"10670";"(1.2,1.8]";"1992";"midlow";"Mg2-2";NA
"10674";"(1.2,1.8]";"1993";"midlow";"Mg2-2";NA
"10678";"(1.2,1.8]";"1994";"midlow";"Mg2-2";NA
"10682";"(1.2,1.8]";"1995";"midlow";"Mg2-2";NA
"10686";"(1.2,1.8]";"1996";"midlow";"Mg2-2";NA
"10690";"(1.2,1.8]";"1997";"midlow";"Mg2-2";NA
"10694";"(1.2,1.8]";"1998";"midlow";"Mg2-2";NA
"10698";"(1.2,1.8]";"1999";"midlow";"Mg2-2";NA
"10702";"(1.2,1.8]";"2000";"midlow";"Mg2-2";NA
"10706";"(1.2,1.8]";"2001";"midlow";"Mg2-2";NA
"10710";"(1.2,1.8]";"2002";"midlow";"Mg2-2";NA
"10714";"(1.2,1.8]";"2003";"midlow";"Mg2-2";NA
"10718";"(1.2,1.8]";"2004";"midlow";"Mg2-2";NA
"10722";"(1.2,1.8]";"2005";"midlow";"Mg2-2";NA
"10726";"(1.2,1.8]";"2006";"midlow";"Mg2-2";NA
"10730";"(1.2,1.8]";"2007";"midlow";"Mg2-2";NA
"10734";"(1.2,1.8]";"2008";"midlow";"Mg2-2";NA
"10738";"(1.2,1.8]";"2009";"midlow";"Mg2-2";NA
"10742";"(1.2,1.8]";"2010";"midlow";"Mg2-2";NA
"10746";"(1.2,1.8]";"2011";"midlow";"Mg2-2";NA
"10750";"(1.2,1.8]";"2012";"midlow";"Mg2-2";NA
"10754";"(1.2,1.8]";"1992";"high";"mg2-3";NA
"10758";"(1.2,1.8]";"1993";"high";"mg2-3";NA
"10762";"(1.2,1.8]";"1994";"high";"mg2-3";NA
"10766";"(1.2,1.8]";"1995";"high";"mg2-3";NA
"10770";"(1.2,1.8]";"1996";"high";"mg2-3";NA
"10774";"(1.2,1.8]";"1997";"high";"mg2-3";NA
"10778";"(1.2,1.8]";"1998";"high";"mg2-3";NA
"10782";"(1.2,1.8]";"1999";"high";"mg2-3";NA
"10786";"(1.2,1.8]";"2000";"high";"mg2-3";NA
"10790";"(1.2,1.8]";"2001";"high";"mg2-3";NA
"10794";"(1.2,1.8]";"2002";"high";"mg2-3";NA
"10798";"(1.2,1.8]";"2003";"high";"mg2-3";NA
"10802";"(1.2,1.8]";"2004";"high";"mg2-3";NA
"10806";"(1.2,1.8]";"2005";"high";"mg2-3";NA
"10810";"(1.2,1.8]";"2006";"high";"mg2-3";NA
"10814";"(1.2,1.8]";"2007";"high";"mg2-3";NA
"10818";"(1.2,1.8]";"2008";"high";"mg2-3";NA
"10822";"(1.2,1.8]";"2009";"high";"mg2-3";NA
"10826";"(1.2,1.8]";"2010";"high";"mg2-3";NA
"10830";"(1.2,1.8]";"2011";"high";"mg2-3";NA
"10834";"(1.2,1.8]";"2012";"high";"mg2-3";NA
"10838";"(1.2,1.8]";"1992";"low";"mg2-3";NA
"10842";"(1.2,1.8]";"1993";"low";"mg2-3";NA
"10846";"(1.2,1.8]";"1994";"low";"mg2-3";NA
"10850";"(1.2,1.8]";"1995";"low";"mg2-3";NA
"10854";"(1.2,1.8]";"1996";"low";"mg2-3";NA
"10858";"(1.2,1.8]";"1997";"low";"mg2-3";NA
"10862";"(1.2,1.8]";"1998";"low";"mg2-3";NA
"10866";"(1.2,1.8]";"1999";"low";"mg2-3";NA
"10870";"(1.2,1.8]";"2000";"low";"mg2-3";NA
"10874";"(1.2,1.8]";"2001";"low";"mg2-3";NA
"10878";"(1.2,1.8]";"2002";"low";"mg2-3";NA
"10882";"(1.2,1.8]";"2003";"low";"mg2-3";NA
"10886";"(1.2,1.8]";"2004";"low";"mg2-3";NA
"10890";"(1.2,1.8]";"2005";"low";"mg2-3";NA
"10894";"(1.2,1.8]";"2006";"low";"mg2-3";NA
"10898";"(1.2,1.8]";"2007";"low";"mg2-3";NA
"10902";"(1.2,1.8]";"2008";"low";"mg2-3";NA
"10906";"(1.2,1.8]";"2009";"low";"mg2-3";NA
"10910";"(1.2,1.8]";"2010";"low";"mg2-3";NA
"10914";"(1.2,1.8]";"2011";"low";"mg2-3";NA
"10918";"(1.2,1.8]";"2012";"low";"mg2-3";NA
"10922";"(1.2,1.8]";"1992";"middle";"mg2-3";NA
"10926";"(1.2,1.8]";"1993";"middle";"mg2-3";NA
"10930";"(1.2,1.8]";"1994";"middle";"mg2-3";NA
"10934";"(1.2,1.8]";"1995";"middle";"mg2-3";NA
"10938";"(1.2,1.8]";"1996";"middle";"mg2-3";NA
"10942";"(1.2,1.8]";"1997";"middle";"mg2-3";NA
"10946";"(1.2,1.8]";"1998";"middle";"mg2-3";NA
"10950";"(1.2,1.8]";"1999";"middle";"mg2-3";NA
"10954";"(1.2,1.8]";"2000";"middle";"mg2-3";NA
"10958";"(1.2,1.8]";"2001";"middle";"mg2-3";NA
"10962";"(1.2,1.8]";"2002";"middle";"mg2-3";NA
"10966";"(1.2,1.8]";"2003";"middle";"mg2-3";NA
"10970";"(1.2,1.8]";"2004";"middle";"mg2-3";210
"10974";"(1.2,1.8]";"2005";"middle";"mg2-3";NA
"10978";"(1.2,1.8]";"2006";"middle";"mg2-3";780
"10982";"(1.2,1.8]";"2007";"middle";"mg2-3";NA
"10986";"(1.2,1.8]";"2008";"middle";"mg2-3";NA
"10990";"(1.2,1.8]";"2009";"middle";"mg2-3";NA
"10994";"(1.2,1.8]";"2010";"middle";"mg2-3";NA
"10998";"(1.2,1.8]";"2011";"middle";"mg2-3";NA
"11002";"(1.2,1.8]";"2012";"middle";"mg2-3";NA
"11006";"(1.2,1.8]";"1992";"midlow";"mg2-3";NA
"11010";"(1.2,1.8]";"1993";"midlow";"mg2-3";NA
"11014";"(1.2,1.8]";"1994";"midlow";"mg2-3";NA
"11018";"(1.2,1.8]";"1995";"midlow";"mg2-3";NA
"11022";"(1.2,1.8]";"1996";"midlow";"mg2-3";NA
"11026";"(1.2,1.8]";"1997";"midlow";"mg2-3";NA
"11030";"(1.2,1.8]";"1998";"midlow";"mg2-3";NA
"11034";"(1.2,1.8]";"1999";"midlow";"mg2-3";NA
"11038";"(1.2,1.8]";"2000";"midlow";"mg2-3";NA
"11042";"(1.2,1.8]";"2001";"midlow";"mg2-3";NA
"11046";"(1.2,1.8]";"2002";"midlow";"mg2-3";NA
"11050";"(1.2,1.8]";"2003";"midlow";"mg2-3";NA
"11054";"(1.2,1.8]";"2004";"midlow";"mg2-3";NA
"11058";"(1.2,1.8]";"2005";"midlow";"mg2-3";NA
"11062";"(1.2,1.8]";"2006";"midlow";"mg2-3";NA
"11066";"(1.2,1.8]";"2007";"midlow";"mg2-3";NA
"11070";"(1.2,1.8]";"2008";"midlow";"mg2-3";NA
"11074";"(1.2,1.8]";"2009";"midlow";"mg2-3";NA
"11078";"(1.2,1.8]";"2010";"midlow";"mg2-3";NA
"11082";"(1.2,1.8]";"2011";"midlow";"mg2-3";NA
"11086";"(1.2,1.8]";"2012";"midlow";"mg2-3";NA
"11090";"(1.2,1.8]";"1992";"high";"Mg2-3";NA
"11094";"(1.2,1.8]";"1993";"high";"Mg2-3";NA
"11098";"(1.2,1.8]";"1994";"high";"Mg2-3";NA
"11102";"(1.2,1.8]";"1995";"high";"Mg2-3";NA
"11106";"(1.2,1.8]";"1996";"high";"Mg2-3";NA
"11110";"(1.2,1.8]";"1997";"high";"Mg2-3";NA
"11114";"(1.2,1.8]";"1998";"high";"Mg2-3";NA
"11118";"(1.2,1.8]";"1999";"high";"Mg2-3";NA
"11122";"(1.2,1.8]";"2000";"high";"Mg2-3";NA
"11126";"(1.2,1.8]";"2001";"high";"Mg2-3";NA
"11130";"(1.2,1.8]";"2002";"high";"Mg2-3";NA
"11134";"(1.2,1.8]";"2003";"high";"Mg2-3";NA
"11138";"(1.2,1.8]";"2004";"high";"Mg2-3";NA
"11142";"(1.2,1.8]";"2005";"high";"Mg2-3";NA
"11146";"(1.2,1.8]";"2006";"high";"Mg2-3";NA
"11150";"(1.2,1.8]";"2007";"high";"Mg2-3";NA
"11154";"(1.2,1.8]";"2008";"high";"Mg2-3";NA
"11158";"(1.2,1.8]";"2009";"high";"Mg2-3";NA
"11162";"(1.2,1.8]";"2010";"high";"Mg2-3";NA
"11166";"(1.2,1.8]";"2011";"high";"Mg2-3";NA
"11170";"(1.2,1.8]";"2012";"high";"Mg2-3";NA
"11174";"(1.2,1.8]";"1992";"low";"Mg2-3";NA
"11178";"(1.2,1.8]";"1993";"low";"Mg2-3";NA
"11182";"(1.2,1.8]";"1994";"low";"Mg2-3";NA
"11186";"(1.2,1.8]";"1995";"low";"Mg2-3";NA
"11190";"(1.2,1.8]";"1996";"low";"Mg2-3";NA
"11194";"(1.2,1.8]";"1997";"low";"Mg2-3";NA
"11198";"(1.2,1.8]";"1998";"low";"Mg2-3";NA
"11202";"(1.2,1.8]";"1999";"low";"Mg2-3";NA
"11206";"(1.2,1.8]";"2000";"low";"Mg2-3";NA
"11210";"(1.2,1.8]";"2001";"low";"Mg2-3";NA
"11214";"(1.2,1.8]";"2002";"low";"Mg2-3";NA
"11218";"(1.2,1.8]";"2003";"low";"Mg2-3";NA
"11222";"(1.2,1.8]";"2004";"low";"Mg2-3";NA
"11226";"(1.2,1.8]";"2005";"low";"Mg2-3";NA
"11230";"(1.2,1.8]";"2006";"low";"Mg2-3";NA
"11234";"(1.2,1.8]";"2007";"low";"Mg2-3";NA
"11238";"(1.2,1.8]";"2008";"low";"Mg2-3";NA
"11242";"(1.2,1.8]";"2009";"low";"Mg2-3";NA
"11246";"(1.2,1.8]";"2010";"low";"Mg2-3";NA
"11250";"(1.2,1.8]";"2011";"low";"Mg2-3";NA
"11254";"(1.2,1.8]";"2012";"low";"Mg2-3";NA
"11258";"(1.2,1.8]";"1992";"middle";"Mg2-3";NA
"11262";"(1.2,1.8]";"1993";"middle";"Mg2-3";NA
"11266";"(1.2,1.8]";"1994";"middle";"Mg2-3";NA
"11270";"(1.2,1.8]";"1995";"middle";"Mg2-3";NA
"11274";"(1.2,1.8]";"1996";"middle";"Mg2-3";NA
"11278";"(1.2,1.8]";"1997";"middle";"Mg2-3";NA
"11282";"(1.2,1.8]";"1998";"middle";"Mg2-3";NA
"11286";"(1.2,1.8]";"1999";"middle";"Mg2-3";NA
"11290";"(1.2,1.8]";"2000";"middle";"Mg2-3";NA
"11294";"(1.2,1.8]";"2001";"middle";"Mg2-3";NA
"11298";"(1.2,1.8]";"2002";"middle";"Mg2-3";NA
"11302";"(1.2,1.8]";"2003";"middle";"Mg2-3";NA
"11306";"(1.2,1.8]";"2004";"middle";"Mg2-3";NA
"11310";"(1.2,1.8]";"2005";"middle";"Mg2-3";NA
"11314";"(1.2,1.8]";"2006";"middle";"Mg2-3";NA
"11318";"(1.2,1.8]";"2007";"middle";"Mg2-3";NA
"11322";"(1.2,1.8]";"2008";"middle";"Mg2-3";540
"11326";"(1.2,1.8]";"2009";"middle";"Mg2-3";NA
"11330";"(1.2,1.8]";"2010";"middle";"Mg2-3";NA
"11334";"(1.2,1.8]";"2011";"middle";"Mg2-3";120
"11338";"(1.2,1.8]";"2012";"middle";"Mg2-3";NA
"11342";"(1.2,1.8]";"1992";"midlow";"Mg2-3";NA
"11346";"(1.2,1.8]";"1993";"midlow";"Mg2-3";NA
"11350";"(1.2,1.8]";"1994";"midlow";"Mg2-3";NA
"11354";"(1.2,1.8]";"1995";"midlow";"Mg2-3";NA
"11358";"(1.2,1.8]";"1996";"midlow";"Mg2-3";NA
"11362";"(1.2,1.8]";"1997";"midlow";"Mg2-3";NA
"11366";"(1.2,1.8]";"1998";"midlow";"Mg2-3";NA
"11370";"(1.2,1.8]";"1999";"midlow";"Mg2-3";NA
"11374";"(1.2,1.8]";"2000";"midlow";"Mg2-3";NA
"11378";"(1.2,1.8]";"2001";"midlow";"Mg2-3";NA
"11382";"(1.2,1.8]";"2002";"midlow";"Mg2-3";NA
"11386";"(1.2,1.8]";"2003";"midlow";"Mg2-3";NA
"11390";"(1.2,1.8]";"2004";"midlow";"Mg2-3";NA
"11394";"(1.2,1.8]";"2005";"midlow";"Mg2-3";NA
"11398";"(1.2,1.8]";"2006";"midlow";"Mg2-3";NA
"11402";"(1.2,1.8]";"2007";"midlow";"Mg2-3";NA
"11406";"(1.2,1.8]";"2008";"midlow";"Mg2-3";NA
"11410";"(1.2,1.8]";"2009";"midlow";"Mg2-3";NA
"11414";"(1.2,1.8]";"2010";"midlow";"Mg2-3";NA
"11418";"(1.2,1.8]";"2011";"midlow";"Mg2-3";NA
"11422";"(1.2,1.8]";"2012";"midlow";"Mg2-3";NA
"11426";"(1.2,1.8]";"1992";"high";"mg3";0
"11430";"(1.2,1.8]";"1993";"high";"mg3";0
"11434";"(1.2,1.8]";"1994";"high";"mg3";NA
"11438";"(1.2,1.8]";"1995";"high";"mg3";NA
"11442";"(1.2,1.8]";"1996";"high";"mg3";NA
"11446";"(1.2,1.8]";"1997";"high";"mg3";NA
"11450";"(1.2,1.8]";"1998";"high";"mg3";NA
"11454";"(1.2,1.8]";"1999";"high";"mg3";NA
"11458";"(1.2,1.8]";"2000";"high";"mg3";NA
"11462";"(1.2,1.8]";"2001";"high";"mg3";NA
"11466";"(1.2,1.8]";"2002";"high";"mg3";NA
"11470";"(1.2,1.8]";"2003";"high";"mg3";NA
"11474";"(1.2,1.8]";"2004";"high";"mg3";NA
"11478";"(1.2,1.8]";"2005";"high";"mg3";NA
"11482";"(1.2,1.8]";"2006";"high";"mg3";NA
"11486";"(1.2,1.8]";"2007";"high";"mg3";NA
"11490";"(1.2,1.8]";"2008";"high";"mg3";NA
"11494";"(1.2,1.8]";"2009";"high";"mg3";NA
"11498";"(1.2,1.8]";"2010";"high";"mg3";NA
"11502";"(1.2,1.8]";"2011";"high";"mg3";NA
"11506";"(1.2,1.8]";"2012";"high";"mg3";NA
"11510";"(1.2,1.8]";"1992";"low";"mg3";NA
"11514";"(1.2,1.8]";"1993";"low";"mg3";NA
"11518";"(1.2,1.8]";"1994";"low";"mg3";NA
"11522";"(1.2,1.8]";"1995";"low";"mg3";NA
"11526";"(1.2,1.8]";"1996";"low";"mg3";NA
"11530";"(1.2,1.8]";"1997";"low";"mg3";NA
"11534";"(1.2,1.8]";"1998";"low";"mg3";NA
"11538";"(1.2,1.8]";"1999";"low";"mg3";NA
"11542";"(1.2,1.8]";"2000";"low";"mg3";NA
"11546";"(1.2,1.8]";"2001";"low";"mg3";NA
"11550";"(1.2,1.8]";"2002";"low";"mg3";NA
"11554";"(1.2,1.8]";"2003";"low";"mg3";NA
"11558";"(1.2,1.8]";"2004";"low";"mg3";NA
"11562";"(1.2,1.8]";"2005";"low";"mg3";NA
"11566";"(1.2,1.8]";"2006";"low";"mg3";NA
"11570";"(1.2,1.8]";"2007";"low";"mg3";NA
"11574";"(1.2,1.8]";"2008";"low";"mg3";NA
"11578";"(1.2,1.8]";"2009";"low";"mg3";NA
"11582";"(1.2,1.8]";"2010";"low";"mg3";NA
"11586";"(1.2,1.8]";"2011";"low";"mg3";NA
"11590";"(1.2,1.8]";"2012";"low";"mg3";NA
"11594";"(1.2,1.8]";"1992";"middle";"mg3";NA
"11598";"(1.2,1.8]";"1993";"middle";"mg3";NA
"11602";"(1.2,1.8]";"1994";"middle";"mg3";NA
"11606";"(1.2,1.8]";"1995";"middle";"mg3";NA
"11610";"(1.2,1.8]";"1996";"middle";"mg3";NA
"11614";"(1.2,1.8]";"1997";"middle";"mg3";NA
"11618";"(1.2,1.8]";"1998";"middle";"mg3";NA
"11622";"(1.2,1.8]";"1999";"middle";"mg3";NA
"11626";"(1.2,1.8]";"2000";"middle";"mg3";NA
"11630";"(1.2,1.8]";"2001";"middle";"mg3";NA
"11634";"(1.2,1.8]";"2002";"middle";"mg3";NA
"11638";"(1.2,1.8]";"2003";"middle";"mg3";NA
"11642";"(1.2,1.8]";"2004";"middle";"mg3";NA
"11646";"(1.2,1.8]";"2005";"middle";"mg3";NA
"11650";"(1.2,1.8]";"2006";"middle";"mg3";NA
"11654";"(1.2,1.8]";"2007";"middle";"mg3";NA
"11658";"(1.2,1.8]";"2008";"middle";"mg3";NA
"11662";"(1.2,1.8]";"2009";"middle";"mg3";NA
"11666";"(1.2,1.8]";"2010";"middle";"mg3";NA
"11670";"(1.2,1.8]";"2011";"middle";"mg3";NA
"11674";"(1.2,1.8]";"2012";"middle";"mg3";NA
"11678";"(1.2,1.8]";"1992";"midlow";"mg3";NA
"11682";"(1.2,1.8]";"1993";"midlow";"mg3";NA
"11686";"(1.2,1.8]";"1994";"midlow";"mg3";70
"11690";"(1.2,1.8]";"1995";"midlow";"mg3";230
"11694";"(1.2,1.8]";"1996";"midlow";"mg3";0
"11698";"(1.2,1.8]";"1997";"midlow";"mg3";0
"11702";"(1.2,1.8]";"1998";"midlow";"mg3";280
"11706";"(1.2,1.8]";"1999";"midlow";"mg3";1510
"11710";"(1.2,1.8]";"2000";"midlow";"mg3";150
"11714";"(1.2,1.8]";"2001";"midlow";"mg3";110
"11718";"(1.2,1.8]";"2002";"midlow";"mg3";100
"11722";"(1.2,1.8]";"2003";"midlow";"mg3";550
"11726";"(1.2,1.8]";"2004";"midlow";"mg3";NA
"11730";"(1.2,1.8]";"2005";"midlow";"mg3";0
"11734";"(1.2,1.8]";"2006";"midlow";"mg3";NA
"11738";"(1.2,1.8]";"2007";"midlow";"mg3";NA
"11742";"(1.2,1.8]";"2008";"midlow";"mg3";NA
"11746";"(1.2,1.8]";"2009";"midlow";"mg3";70
"11750";"(1.2,1.8]";"2010";"midlow";"mg3";40
"11754";"(1.2,1.8]";"2011";"midlow";"mg3";NA
"11758";"(1.2,1.8]";"2012";"midlow";"mg3";50
"11762";"(1.2,1.8]";"1992";"high";"mg3-1";NA
"11766";"(1.2,1.8]";"1993";"high";"mg3-1";NA
"11770";"(1.2,1.8]";"1994";"high";"mg3-1";NA
"11774";"(1.2,1.8]";"1995";"high";"mg3-1";NA
"11778";"(1.2,1.8]";"1996";"high";"mg3-1";NA
"11782";"(1.2,1.8]";"1997";"high";"mg3-1";NA
"11786";"(1.2,1.8]";"1998";"high";"mg3-1";NA
"11790";"(1.2,1.8]";"1999";"high";"mg3-1";NA
"11794";"(1.2,1.8]";"2000";"high";"mg3-1";NA
"11798";"(1.2,1.8]";"2001";"high";"mg3-1";NA
"11802";"(1.2,1.8]";"2002";"high";"mg3-1";NA
"11806";"(1.2,1.8]";"2003";"high";"mg3-1";NA
"11810";"(1.2,1.8]";"2004";"high";"mg3-1";NA
"11814";"(1.2,1.8]";"2005";"high";"mg3-1";NA
"11818";"(1.2,1.8]";"2006";"high";"mg3-1";NA
"11822";"(1.2,1.8]";"2007";"high";"mg3-1";NA
"11826";"(1.2,1.8]";"2008";"high";"mg3-1";NA
"11830";"(1.2,1.8]";"2009";"high";"mg3-1";NA
"11834";"(1.2,1.8]";"2010";"high";"mg3-1";NA
"11838";"(1.2,1.8]";"2011";"high";"mg3-1";NA
"11842";"(1.2,1.8]";"2012";"high";"mg3-1";NA
"11846";"(1.2,1.8]";"1992";"low";"mg3-1";NA
"11850";"(1.2,1.8]";"1993";"low";"mg3-1";NA
"11854";"(1.2,1.8]";"1994";"low";"mg3-1";NA
"11858";"(1.2,1.8]";"1995";"low";"mg3-1";NA
"11862";"(1.2,1.8]";"1996";"low";"mg3-1";NA
"11866";"(1.2,1.8]";"1997";"low";"mg3-1";NA
"11870";"(1.2,1.8]";"1998";"low";"mg3-1";NA
"11874";"(1.2,1.8]";"1999";"low";"mg3-1";NA
"11878";"(1.2,1.8]";"2000";"low";"mg3-1";NA
"11882";"(1.2,1.8]";"2001";"low";"mg3-1";NA
"11886";"(1.2,1.8]";"2002";"low";"mg3-1";NA
"11890";"(1.2,1.8]";"2003";"low";"mg3-1";NA
"11894";"(1.2,1.8]";"2004";"low";"mg3-1";NA
"11898";"(1.2,1.8]";"2005";"low";"mg3-1";NA
"11902";"(1.2,1.8]";"2006";"low";"mg3-1";NA
"11906";"(1.2,1.8]";"2007";"low";"mg3-1";NA
"11910";"(1.2,1.8]";"2008";"low";"mg3-1";NA
"11914";"(1.2,1.8]";"2009";"low";"mg3-1";NA
"11918";"(1.2,1.8]";"2010";"low";"mg3-1";NA
"11922";"(1.2,1.8]";"2011";"low";"mg3-1";NA
"11926";"(1.2,1.8]";"2012";"low";"mg3-1";NA
"11930";"(1.2,1.8]";"1992";"middle";"mg3-1";NA
"11934";"(1.2,1.8]";"1993";"middle";"mg3-1";NA
"11938";"(1.2,1.8]";"1994";"middle";"mg3-1";NA
"11942";"(1.2,1.8]";"1995";"middle";"mg3-1";NA
"11946";"(1.2,1.8]";"1996";"middle";"mg3-1";NA
"11950";"(1.2,1.8]";"1997";"middle";"mg3-1";NA
"11954";"(1.2,1.8]";"1998";"middle";"mg3-1";NA
"11958";"(1.2,1.8]";"1999";"middle";"mg3-1";NA
"11962";"(1.2,1.8]";"2000";"middle";"mg3-1";NA
"11966";"(1.2,1.8]";"2001";"middle";"mg3-1";NA
"11970";"(1.2,1.8]";"2002";"middle";"mg3-1";NA
"11974";"(1.2,1.8]";"2003";"middle";"mg3-1";NA
"11978";"(1.2,1.8]";"2004";"middle";"mg3-1";NA
"11982";"(1.2,1.8]";"2005";"middle";"mg3-1";NA
"11986";"(1.2,1.8]";"2006";"middle";"mg3-1";NA
"11990";"(1.2,1.8]";"2007";"middle";"mg3-1";NA
"11994";"(1.2,1.8]";"2008";"middle";"mg3-1";NA
"11998";"(1.2,1.8]";"2009";"middle";"mg3-1";NA
"12002";"(1.2,1.8]";"2010";"middle";"mg3-1";NA
"12006";"(1.2,1.8]";"2011";"middle";"mg3-1";NA
"12010";"(1.2,1.8]";"2012";"middle";"mg3-1";NA
"12014";"(1.2,1.8]";"1992";"midlow";"mg3-1";NA
"12018";"(1.2,1.8]";"1993";"midlow";"mg3-1";NA
"12022";"(1.2,1.8]";"1994";"midlow";"mg3-1";NA
"12026";"(1.2,1.8]";"1995";"midlow";"mg3-1";NA
"12030";"(1.2,1.8]";"1996";"midlow";"mg3-1";NA
"12034";"(1.2,1.8]";"1997";"midlow";"mg3-1";NA
"12038";"(1.2,1.8]";"1998";"midlow";"mg3-1";NA
"12042";"(1.2,1.8]";"1999";"midlow";"mg3-1";NA
"12046";"(1.2,1.8]";"2000";"midlow";"mg3-1";NA
"12050";"(1.2,1.8]";"2001";"midlow";"mg3-1";NA
"12054";"(1.2,1.8]";"2002";"midlow";"mg3-1";NA
"12058";"(1.2,1.8]";"2003";"midlow";"mg3-1";NA
"12062";"(1.2,1.8]";"2004";"midlow";"mg3-1";0
"12066";"(1.2,1.8]";"2005";"midlow";"mg3-1";NA
"12070";"(1.2,1.8]";"2006";"midlow";"mg3-1";30
"12074";"(1.2,1.8]";"2007";"midlow";"mg3-1";NA
"12078";"(1.2,1.8]";"2008";"midlow";"mg3-1";NA
"12082";"(1.2,1.8]";"2009";"midlow";"mg3-1";NA
"12086";"(1.2,1.8]";"2010";"midlow";"mg3-1";NA
"12090";"(1.2,1.8]";"2011";"midlow";"mg3-1";NA
"12094";"(1.2,1.8]";"2012";"midlow";"mg3-1";NA
"12098";"(1.2,1.8]";"1992";"high";"Mg3-1";NA
"12102";"(1.2,1.8]";"1993";"high";"Mg3-1";NA
"12106";"(1.2,1.8]";"1994";"high";"Mg3-1";NA
"12110";"(1.2,1.8]";"1995";"high";"Mg3-1";NA
"12114";"(1.2,1.8]";"1996";"high";"Mg3-1";NA
"12118";"(1.2,1.8]";"1997";"high";"Mg3-1";NA
"12122";"(1.2,1.8]";"1998";"high";"Mg3-1";NA
"12126";"(1.2,1.8]";"1999";"high";"Mg3-1";NA
"12130";"(1.2,1.8]";"2000";"high";"Mg3-1";NA
"12134";"(1.2,1.8]";"2001";"high";"Mg3-1";NA
"12138";"(1.2,1.8]";"2002";"high";"Mg3-1";NA
"12142";"(1.2,1.8]";"2003";"high";"Mg3-1";NA
"12146";"(1.2,1.8]";"2004";"high";"Mg3-1";NA
"12150";"(1.2,1.8]";"2005";"high";"Mg3-1";NA
"12154";"(1.2,1.8]";"2006";"high";"Mg3-1";NA
"12158";"(1.2,1.8]";"2007";"high";"Mg3-1";NA
"12162";"(1.2,1.8]";"2008";"high";"Mg3-1";NA
"12166";"(1.2,1.8]";"2009";"high";"Mg3-1";NA
"12170";"(1.2,1.8]";"2010";"high";"Mg3-1";NA
"12174";"(1.2,1.8]";"2011";"high";"Mg3-1";NA
"12178";"(1.2,1.8]";"2012";"high";"Mg3-1";NA
"12182";"(1.2,1.8]";"1992";"low";"Mg3-1";NA
"12186";"(1.2,1.8]";"1993";"low";"Mg3-1";NA
"12190";"(1.2,1.8]";"1994";"low";"Mg3-1";NA
"12194";"(1.2,1.8]";"1995";"low";"Mg3-1";NA
"12198";"(1.2,1.8]";"1996";"low";"Mg3-1";NA
"12202";"(1.2,1.8]";"1997";"low";"Mg3-1";NA
"12206";"(1.2,1.8]";"1998";"low";"Mg3-1";NA
"12210";"(1.2,1.8]";"1999";"low";"Mg3-1";NA
"12214";"(1.2,1.8]";"2000";"low";"Mg3-1";NA
"12218";"(1.2,1.8]";"2001";"low";"Mg3-1";NA
"12222";"(1.2,1.8]";"2002";"low";"Mg3-1";NA
"12226";"(1.2,1.8]";"2003";"low";"Mg3-1";NA
"12230";"(1.2,1.8]";"2004";"low";"Mg3-1";NA
"12234";"(1.2,1.8]";"2005";"low";"Mg3-1";NA
"12238";"(1.2,1.8]";"2006";"low";"Mg3-1";NA
"12242";"(1.2,1.8]";"2007";"low";"Mg3-1";NA
"12246";"(1.2,1.8]";"2008";"low";"Mg3-1";NA
"12250";"(1.2,1.8]";"2009";"low";"Mg3-1";NA
"12254";"(1.2,1.8]";"2010";"low";"Mg3-1";NA
"12258";"(1.2,1.8]";"2011";"low";"Mg3-1";NA
"12262";"(1.2,1.8]";"2012";"low";"Mg3-1";NA
"12266";"(1.2,1.8]";"1992";"middle";"Mg3-1";NA
"12270";"(1.2,1.8]";"1993";"middle";"Mg3-1";NA
"12274";"(1.2,1.8]";"1994";"middle";"Mg3-1";NA
"12278";"(1.2,1.8]";"1995";"middle";"Mg3-1";NA
"12282";"(1.2,1.8]";"1996";"middle";"Mg3-1";NA
"12286";"(1.2,1.8]";"1997";"middle";"Mg3-1";NA
"12290";"(1.2,1.8]";"1998";"middle";"Mg3-1";NA
"12294";"(1.2,1.8]";"1999";"middle";"Mg3-1";NA
"12298";"(1.2,1.8]";"2000";"middle";"Mg3-1";NA
"12302";"(1.2,1.8]";"2001";"middle";"Mg3-1";NA
"12306";"(1.2,1.8]";"2002";"middle";"Mg3-1";NA
"12310";"(1.2,1.8]";"2003";"middle";"Mg3-1";NA
"12314";"(1.2,1.8]";"2004";"middle";"Mg3-1";NA
"12318";"(1.2,1.8]";"2005";"middle";"Mg3-1";NA
"12322";"(1.2,1.8]";"2006";"middle";"Mg3-1";NA
"12326";"(1.2,1.8]";"2007";"middle";"Mg3-1";NA
"12330";"(1.2,1.8]";"2008";"middle";"Mg3-1";NA
"12334";"(1.2,1.8]";"2009";"middle";"Mg3-1";NA
"12338";"(1.2,1.8]";"2010";"middle";"Mg3-1";NA
"12342";"(1.2,1.8]";"2011";"middle";"Mg3-1";NA
"12346";"(1.2,1.8]";"2012";"middle";"Mg3-1";NA
"12350";"(1.2,1.8]";"1992";"midlow";"Mg3-1";NA
"12354";"(1.2,1.8]";"1993";"midlow";"Mg3-1";NA
"12358";"(1.2,1.8]";"1994";"midlow";"Mg3-1";NA
"12362";"(1.2,1.8]";"1995";"midlow";"Mg3-1";NA
"12366";"(1.2,1.8]";"1996";"midlow";"Mg3-1";NA
"12370";"(1.2,1.8]";"1997";"midlow";"Mg3-1";NA
